protocol,action,bucket,address,amount_raw,token,token_address,block_number,tx_hash,log_index,contract_address
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,1000000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,23996793,0x265d1e0750e54aed870bf50b0f9f7fd0a501998ae0b1e4cc576c69a07f0f5fb0,778,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,45000000000000000,ethereum,,23996825,0xa4d8ef7cb1490eb1a148cf842d2160da67ee92e27c7114d355895318cea46a65,965,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,2434000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,23996839,0xf5e345e451f08df22eccf21101df7060e572edbbe8c1dc0636fb808813e4aa4c,365,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x5ac7a63c9bbb4fab857ae80be921344e3d0f8c97,4734000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,23997907,0xa4b5b35fba5f7ddaaaed30d598ff0ddd0882d20696c3ee3722d9fda33fe506dc,303,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0xf142901dd3b8a342a2cce966356df147807c27b9,100010000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,23998195,0x3422b46aab26bfa841c1dc888fd1a07867c3c6a2277386fa26982b0bab943786,224,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,50000000000000000,ethereum,,23998692,0xc3a60e062f0e9df89bbac5b791a7118af395b119f1a8b5453a783ca1529ee367,1142,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x03f3c0affb4e135dfa3b61247cb6c7f7d7dd0888,11110000000000000000,ethereum,,23999919,0x3c1c0050232cac29323b0cf483e30461c12168906b12491c1e1c4b344d9d901b,34,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xae27cdc71587ed382e402e5ffbfadba53bba24d8,10000000000000000,ethereum,,24000657,0xc796d318b955a68c51191be14e9da48ba5f8c4c7ab458536912745076e20ed0a,60,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,9800000000000000,ethereum,,24001022,0xfdda6c18d91635f5e2a7dd1cb264ec71d58a90d9313a1aaaf343cf83574f95ff,1780,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-wstETH-0x1a604e9dfa0efdc7ffda378af16cb81243b61633,0xebdf3b5e96a092469d5424b091acdd14fd407781,5000000000000000000,wrapped-steth,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,24002902,0x1b6f1c52bc78a0463e8eba42a3ee0b171c35c34314324178eeec527eb4cb6364,81,0x1a604e9dfa0efdc7ffda378af16cb81243b61633
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x47cebef5a6afd3a458bf843b8a6f0bef899531e2,200000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24003243,0x19918880fe37a12d8fa11b6eb97f1fd5689b74d8c85b82e70ab905548cab334c,185,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x47cebef5a6afd3a458bf843b8a6f0bef899531e2,980537670,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24003435,0x20420d65f2de0d220ebeaca6cf4b46b312a7924519e25b015b36aa6844e6f502,3510,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,502110000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24003720,0xc6292705f2e7839832e45da43411a8882788542ed55330aac8296ae9430cc8c8,1574,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0xd10446883908f1f2f27f2f519672e27bff4c3380,551394460,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24003756,0xdb80905a602d2c1470076eb92a16ce5f950c35dbc570ee7dd0214784047bb2b3,186,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDT-0xe859c0bd25f260baee534fb52e307d3b64d24572,0x6818809eefce719e480a7526d76bd3e561526b46,250740000,tether,0xdac17f958d2ee523a2206206994597c13d831ec7,24003769,0x8470789f6e46604bfef9f779a47c4d47a330fe616b176d232f66d9e8c9d9857f,659,0xe859c0bd25f260baee534fb52e307d3b64d24572
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,350000000000000000,ethereum,,24004127,0x96dc0aef93b64d98c25809dd6d3ea038cd4a13d47ee206e2f088987f32145ef7,3264,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,551394460,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24004133,0x1a1c621af8f0600aca59f4d3b6f73f77aff39d3eedfe4f27e713fe28ad3f0482,3077,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xd10446883908f1f2f27f2f519672e27bff4c3380,854340000000000000,ethereum,,24004167,0x0e3b394e68170ea08fe325adc80d78c60ac3576412677c20d699b2e712cf1ef2,219,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xd1e1b37b0001d2ac74de1bf0de3eec83082310e8,1000000000000000000,ethereum,,24004237,0x300d0265ec442ba1043582824fc8d7052207ed3977e72105fb368d314229a1dd,147,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xd1e1b37b0001d2ac74de1bf0de3eec83082310e8,1000000000000000000,ethereum,,24004388,0xd34ba2c41fe03e358290bcfeaeb41525c56b4d98f1a44c80619ffe5537e8db26,229,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,10000000000000000,ethereum,,24005098,0xfe38f988c24a97a9b111a7f51eef7561ea798b4f925b579dfb661c24bac47b42,1477,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,500000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24007656,0xe1e482efb70c13d7e97743e7dbae23705eaa3bd1ec71c2ce8e589ef5b0f3bbbb,731,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x4df67d8fb2553cf4c9e87103aea7c7ca77e855b6,558948590,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24007995,0xc1abcf408ef5e2f4a9cbade54e388609ac23ef6eb350a76544b3e98042632040,87,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,6000000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24008004,0xe5f6d81ae7f06617c6b4d5cd48fd3fef39a8bddeb91d746bb4052296a7028802,663,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-USDT-0xe859c0bd25f260baee534fb52e307d3b64d24572,0x662464b835c89d5db4c27eb0cfec82c8d6ebb3e8,100000000,tether,0xdac17f958d2ee523a2206206994597c13d831ec7,24008514,0x240af6e5bc0518a90b4035bbc4a04129dd5c79b81295158b3a479cc495dbe378,18,0xe859c0bd25f260baee534fb52e307d3b64d24572
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x8ae4c29c97a9dfba7a4440c6336a7d37eba0e12c,1000000000000000000,ethereum,,24009554,0xb9d90536e3d08e41cfad7ac95e8540044d38d79779c79aaca1b63df839b0f965,48,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,50000000000000000,ethereum,,24011638,0x0247cb90d59611eabf91e598bcf0d5d8339d8d99793d4712a1d2e4c19f80cd3c,423,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,200000000000000000,ethereum,,24011870,0x9bc8970e270d1c0129dea02d97524febc17fca2031346f97bdcc52c23bec0207,361,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xfc5c5ab8042e416869ea4d8b35a6182c9bf14f15,110000000000000000,ethereum,,24011878,0x840c66025aae3902ab83ac7db125bcc607ccf185f1627a821b6c797dcc0bcdda,60,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,300000000000000000,ethereum,,24011885,0x65c2f31999ff1953a00cf62ca8cab933e1f7176286e572e052025a4aebfa82a4,1683,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,304340000000000000,ethereum,,24011902,0xc6c038bd68e22ff0211344b7585e57080d8df86f37deb003f67722e22117f1dc,703,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0xddc34e3745adb986a42392cebfa2c24f72e24d4a,10000000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24012007,0x20d90a0680d7be0e5c8a29ccb84dfeffa763294d66df37a5d65908d10aff595e,1124,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,200000000000000000,ethereum,,24012185,0xf0293705dabcc18b2f1653a24b5012b13a6f460ba37af55cd9e8f17cac047992,5583,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,200000000000000000,ethereum,,24012199,0xfbd5a4d0489e320dd2bb018ecc69d63454bf9c072cd120aad9267fdb15d1be20,2432,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,24012234,0xe9478e4c2caa6f9cd27ce9f20ad0c551843aa5444f46f9500efb16fbcd063dff,2407,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,300000000000000000,ethereum,,24012240,0x880d4c8aa0ae27b41bc6dddab2697d470f4502f59fedf18b24695460d0836486,219,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,200000000000000000,ethereum,,24012252,0x84b14fe6574deca731f1dc2d6267c82acc23d4de3561c97cfef30f27ff64c26a,302,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,300000000000000000,ethereum,,24012255,0x4d53721e4f33160fc76caf628ba2db8b64de76795fe8821b8b3ac109c0f1da01,991,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xb2d1d4d9bfdfaefe2e176895820d2c6969035a0b,70900000000000000,ethereum,,24013643,0x1e16385994bd8606a0fa33b4afdfffad703bc0e6c0a4b4c498f9e89ce50c6e85,6532,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,105600000000000000,ethereum,,24013790,0x50b6f6b678b63828bbb9c31cb166f18b594c30cede8fcddb9a31104083f14db2,1102,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x61d3f5f3b51b386a8d3c7de7b90c2df3ed1234c2,105970000000000000,ethereum,,24013819,0x65490f0c0802c9c65d2de9d7a1d149aee6a020886715cd885860b0a9b7be1905,63,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,500000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24014082,0xda0ab0fb0a708ee82e41274c7450e4fd85f4c26789fb991e7768e1252a5cca16,341,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x725a682eb3f663a8516cef339ec415cd00456ff5,350000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24014249,0x6c2141484f3f63bb826e3bbc4553ad7e8fb4155ce71bcca9c27304676f358a2d,776,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,5000000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24014535,0xa92036b860705f76bcd5af462bfb28222552d33d6b8c0884f5853a96219e68a4,473,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,350000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24014597,0xa03085c430a83b5625d3b080862174c3316cf1d06b8e3f93c354df619c211d62,338,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,4000000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24017196,0xd74f5f479d74c2257cd8ccc26a021eac38a53b454d149767ddb605410397338c,2085,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x617dc7a3a95a9d7ece0c99ca5f72d52b53309325,34360000000000000,ethereum,,24017740,0x2bbfae3f388694f10c3e12b699c65121894f88da859f3a1319f1e8b854ac8c2c,258,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xf0f0e06e4c9c3ad4eb5f5a3eb5c9b2334a40c661,90000000000000000,ethereum,,24017984,0xadfac533f08351c2cf55bbbefdf44faf01d08e70b551715fb5206d4ababc74b3,48,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,34360000000000000,ethereum,,24017995,0x44ef061c085d0e0e96804e70388140ecec08b16f76a3338a0bfd01c114d2aec9,492,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,10000000000000000,ethereum,,24018256,0x3c9ea8fd21a956821d0ea29f3ce62b11f59240535bf822a998ef5064ea229e92,1156,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x9bb9f31abe979bb541a1d15cf48e9082845ef25d,65000000000000000,ethereum,,24018379,0x409d4aeffebd5650fe15d824068d31125a5106b93403de73fc3b6046e1ae419e,135,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,65000000000000000,ethereum,,24018674,0x10a201ec87298dd1225960ce4c288715b2c40990183435b85d77ddd0188ac11a,678,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,105970000000000000,ethereum,,24018758,0x6008a1ec75b0b59a604cc6216d3cda3c342db668f0530aab539f134917ceb92f,1141,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xb66084e030ed88281e7b52e2e9bdb7d6caee1e87,150000000000000000,ethereum,,24018806,0x569f20232693e7b178fbe53be1b8bbe6da3fd995b896cfddd83fda5631bb9902,291,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-USDT-0xe859c0bd25f260baee534fb52e307d3b64d24572,0x89c72cd7306561c004d66268e4ebcf9ce6e01260,1000000000,tether,0xdac17f958d2ee523a2206206994597c13d831ec7,24019649,0xf217a6d57df2695ef52c6db88972720d8ffecd59e69e2b1eca3d738cc000107b,738,0xe859c0bd25f260baee534fb52e307d3b64d24572
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,50000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24019749,0x88f5075c99329f3eddad2978534b2ba3ad9de99101fac9eb35c91d5da3b421dd,736,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-USDT-0xe859c0bd25f260baee534fb52e307d3b64d24572,0x88a920f293f179c2291c275b82c0d7e77ad91f59,100000000,tether,0xdac17f958d2ee523a2206206994597c13d831ec7,24020145,0x04a8e722de6a957ad282954a868ad8892c8fa73b0e23117d1fe330dd2b752135,404,0xe859c0bd25f260baee534fb52e307d3b64d24572
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0xfa002b52433a68eed6ed254569110a294b5efb74,2000000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24020170,0x812641a1413339c50b6d3f50979f3168256c26fab7145b21f128b66d6efa4283,111,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDT-0xe859c0bd25f260baee534fb52e307d3b64d24572,0x6818809eefce719e480a7526d76bd3e561526b46,500000000,tether,0xdac17f958d2ee523a2206206994597c13d831ec7,24020218,0xb7c75153d07ef1f208f8d7520792fed0b31cd9b05c0161295a6328ba1d3df745,762,0xe859c0bd25f260baee534fb52e307d3b64d24572
privacy-pools,withdrawal,privacy-pools-USDT-0xe859c0bd25f260baee534fb52e307d3b64d24572,0x6818809eefce719e480a7526d76bd3e561526b46,60000000,tether,0xdac17f958d2ee523a2206206994597c13d831ec7,24020270,0xf749613d9364792b46cffe5c372c65bcd3617cfd7d942ecad0fe1dfeacd4b885,1071,0xe859c0bd25f260baee534fb52e307d3b64d24572
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,999677480,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24020563,0x45c2ff46142bb7ee56ca1c0215a133bd7b4c17b3fdc1b787059ca827c7b49872,301,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x5524e7b21530d7db0a6b0cf3d59a2d475f636b55,969747970,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24020567,0x98001217ec066c770b158ff75f70dcf0dc8db45643d0a679a76beec28e7fd001,221,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x5524e7b21530d7db0a6b0cf3d59a2d475f636b55,30795530,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24020574,0x199e13846b323c3497bf44cc074bc64d3f72324b3639fcde9c1a7415618f78ca,373,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x5eaa1b9a43a0dc037f9a686dfca2cef8b63c9093,1756032670,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24020633,0xb2b9b8fa253d283f27e2a2ccb5fc8e666cabbfdcfd704d1b9df0b04206e83b14,2120,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x609fb8f19b28a76f12557a235c3e88f621267c36,50000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24020695,0xbabb8d7a087618ed90f3e90dec3a6ca85eb920efb19c01522f401d6a4de1c0c1,173,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,1756032670,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24020868,0x9bbce26da383585144406af82714726638574a0e49c27c3562ff556a5dc5e91b,1391,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,200000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24020981,0xa4eaf32219762adb40baf0b9250019e1d71ff8e35492e0643c7374649310b0b9,262,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,150000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24021149,0x1f50e1ac01490d0d46fa04094af77e433f36f7cb8ed273ca3adde8f3a76eb97e,665,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-frxUSD-0xc6c769fac7aabeadd31a03fae5ca0ec5b4c50f84,0xa7b7811f09c235ea688fe67a3f90e9115a3b74d9,35490610000000000000,frax-price-index,0xcacd6fd266af91b8aed52accc382b4e165586e29,24021168,0xbd6bd95280a95b253ee02d1c12d3a35f55ea2ab7f200ecbba8e46c69c2193d98,774,0xc6c769fac7aabeadd31a03fae5ca0ec5b4c50f84
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xcf7d504212180d754e0bca03e21611be2b23b6ab,5000000000000000000,ethereum,,24021545,0x7e16191dfed437f53890a9a4cdafdd30130ea688441dbf2510ee4f07369e8edc,180,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,64000000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24021974,0x98691e51722a53e71102659a6454a2876a18f4da6ff80901ba03510ccd58f847,918,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,withdrawal,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x6818809eefce719e480a7526d76bd3e561526b46,65000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24021987,0xb8a3afcb3e0cccf67c2f423b0d4df4ad61b07653548dd7ea56f9d56a34d1ef75,697,0xb419c2867ab3cbc78921660cb95150d95a94ce86
privacy-pools,deposit,privacy-pools-USDC-0xb419c2867ab3cbc78921660cb95150d95a94ce86,0x42eefbc05794e71a0f7e7b63e5ecb52320345ebe,5000000000,usd-coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24022662,0x207d406b7dbedd6e25b8b65946fe248733064e41d8a10f7f9f0526e4ecbdbb89,247,0xb419c2867ab3cbc78921660cb95150d95a94ce86
